2020-06-24 09:15,520.0,524.2000122070312,520.0,523.7999877929688,0
2020-06-24 09:16,524.0,525.5,523.4500122070312,525.5,78562
2020-06-24 09:17,525.5,526.3499755859375,524.9500122070312,525.0,77731
2020-06-24 09:18,525.0999755859375,525.0999755859375,522.75,523.4500122070312,48122
2020-06-24 09:19,523.0499877929688,524.0999755859375,523.0,523.5999755859375,31308
2020-06-24 09:20,523.7000122070312,524.75,523.5,524.3499755859375,33702
2020-06-24 09:21,524.5999755859375,525.3499755859375,524.0499877929688,524.5,52455
2020-06-24 09:22,524.2999877929688,525.1500244140625,523.9000244140625,524.0999755859375,42003
2020-06-24 09:23,523.7000122070312,524.9500122070312,523.7000122070312,524.5499877929688,31001
2020-06-24 09:24,524.4500122070312,524.6500244140625,523.2999877929688,524.0,46896
2020-06-24 09:25,524.0,524.5,523.5499877929688,523.7999877929688,38069
2020-06-24 09:26,523.7999877929688,524.2000122070312,523.25,523.4000244140625,34209
2020-06-24 09:27,523.5999755859375,523.9500122070312,522.2999877929688,522.2999877929688,41754
2020-06-24 09:28,522.1500244140625,522.5,521.6500244140625,522.0999755859375,47235
2020-06-24 09:29,522.0999755859375,522.2999877929688,521.2000122070312,521.4000244140625,39095
2020-06-24 09:30,521.25,521.75,520.7999877929688,520.9500122070312,34527
2020-06-24 09:31,520.7999877929688,521.75,520.7999877929688,521.5499877929688,45472
2020-06-24 09:32,521.75,522.5,521.7000122070312,522.5,23299
2020-06-24 09:33,522.7999877929688,523.3499755859375,522.2999877929688,523.0,26480
2020-06-24 09:34,522.9500122070312,523.7999877929688,521.7999877929688,523.5,119993
2020-06-24 09:35,523.5,523.7999877929688,523.3499755859375,523.75,87131
2020-06-24 09:36,523.6500244140625,525.0,522.0499877929688,522.0999755859375,83623
2020-06-24 09:37,522.2000122070312,522.7999877929688,522.0,522.4500122070312,19899
2020-06-24 09:38,522.4500122070312,523.3499755859375,522.25,523.25,15813
2020-06-24 09:39,523.2999877929688,523.7999877929688,523.0,523.0499877929688,19477
2020-06-24 09:40,523.0499877929688,523.8499755859375,522.7999877929688,523.0999755859375,22832
2020-06-24 09:41,523.0999755859375,524.0499877929688,523.0999755859375,524.0499877929688,16842
2020-06-24 09:42,524.0499877929688,524.0499877929688,523.2999877929688,523.3499755859375,15955
