2021-04-06 09:15,2471.300048828125,2480.25,2463.199951171875,2463.800048828125,0
2021-04-06 09:16,2464.35009765625,2465.050048828125,2456.39990234375,2456.699951171875,45949
2021-04-06 09:17,2456.60009765625,2460.0,2455.300048828125,2455.300048828125,26362
2021-04-06 09:18,2455.0,2456.199951171875,2447.75,2447.75,31080
2021-04-06 09:19,2448.0,2454.5,2445.85009765625,2446.89990234375,24557
2021-04-06 09:20,2446.550048828125,2450.0,2442.0,2442.25,34007
2021-04-06 09:21,2443.050048828125,2443.050048828125,2436.699951171875,2439.25,28794
2021-04-06 09:22,2439.89990234375,2440.75,2436.0,2437.050048828125,23261
2021-04-06 09:23,2438.300048828125,2441.550048828125,2435.60009765625,2439.25,23639
2021-04-06 09:24,2439.0,2440.0,2438.64990234375,2439.199951171875,15713
2021-04-06 09:25,2440.0,2447.050048828125,2440.0,2445.0,38738
2021-04-06 09:26,2446.0,2459.449951171875,2446.0,2458.050048828125,23763
2021-04-06 09:27,2457.199951171875,2463.0,2456.89990234375,2462.0,20435
2021-04-06 09:28,2464.0,2468.0,2462.050048828125,2466.0,24126
2021-04-06 09:29,2466.0,2468.949951171875,2462.14990234375,2468.949951171875,16686
2021-04-06 09:30,2468.0,2474.550048828125,2468.0,2473.0,26331
2021-04-06 09:31,2472.39990234375,2474.300048828125,2470.0,2472.14990234375,10432
2021-04-06 09:32,2472.14990234375,2472.199951171875,2465.10009765625,2467.0,12344
2021-04-06 09:33,2467.60009765625,2471.0,2466.949951171875,2469.050048828125,7755
2021-04-06 09:34,2469.050048828125,2471.5,2467.35009765625,2467.35009765625,6146
2021-04-06 09:35,2467.75,2468.75,2466.10009765625,2467.449951171875,5954
2021-04-06 09:36,2468.050048828125,2475.60009765625,2468.050048828125,2475.60009765625,14769
2021-04-06 09:37,2476.85009765625,2477.449951171875,2473.89990234375,2476.64990234375,12443
2021-04-06 09:38,2476.0,2478.89990234375,2473.39990234375,2473.39990234375,7611
2021-04-06 09:39,2473.800048828125,2475.39990234375,2471.89990234375,2472.800048828125,7392
2021-04-06 09:40,2472.699951171875,2474.0,2470.0,2472.89990234375,6451
2021-04-06 09:41,2473.35009765625,2473.35009765625,2470.0,2471.64990234375,6237
2021-04-06 09:42,2471.64990234375,2473.25,2469.550048828125,2469.550048828125,7002
2021-04-06 09:43,2470.5,2473.0,2470.5,2471.449951171875,5753
2021-04-06 09:44,2471.449951171875,2471.449951171875,2466.60009765625,2468.0,5786
2021-04-06 09:45,2468.0,2469.64990234375,2464.5,2467.14990234375,14996
2021-04-06 09:46,2468.10009765625,2472.449951171875,2466.0,2472.10009765625,6448
2021-04-06 09:47,2472.10009765625,2472.550048828125,2469.0,2470.10009765625,11762
2021-04-06 09:48,2470.0,2472.0,2468.800048828125,2472.0,4768
2021-04-06 09:49,2472.89990234375,2475.0,2471.85009765625,2473.050048828125,5508
2021-04-06 09:50,2473.0,2473.0,2470.0,2472.699951171875,6064
2021-04-06 09:51,2472.699951171875,2472.699951171875,2470.0,2470.300048828125,3852
2021-04-06 09:52,2470.699951171875,2471.35009765625,2469.050048828125,2470.0,6058
2021-04-06 09:53,2469.949951171875,2470.35009765625,2468.25,2469.0,4100
2021-04-06 09:54,2469.14990234375,2470.050048828125,2468.10009765625,2468.35009765625,5113
2021-04-06 09:55,2468.949951171875,2470.10009765625,2466.050048828125,2470.10009765625,8982
2021-04-06 09:56,2470.39990234375,2471.449951171875,2470.35009765625,2470.89990234375,4192
2021-04-06 09:57,2470.89990234375,2471.39990234375,2468.10009765625,2471.39990234375,3413
2021-04-06 09:58,2470.64990234375,2471.199951171875,2468.050048828125,2468.800048828125,4375
2021-04-06 09:59,2469.800048828125,2469.800048828125,2467.10009765625,2467.199951171875,4379
2021-04-06 10:00,2467.949951171875,2467.949951171875,2465.449951171875,2466.050048828125,4789
2021-04-06 10:01,2467.25,2469.89990234375,2467.0,2468.60009765625,5112
2021-04-06 10:02,2468.199951171875,2468.64990234375,2465.25,2468.60009765625,10117
2021-04-06 10:03,2468.050048828125,2468.050048828125,2465.0,2466.5,3330
2021-04-06 10:04,2466.0,2470.0,2463.89990234375,2470.0,8436
2021-04-06 10:05,2469.0,2471.10009765625,2466.89990234375,2469.5,5683
2021-04-06 10:06,2469.5,2471.60009765625,2468.0,2471.0,6002
2021-04-06 10:07,2470.85009765625,2473.0,2470.85009765625,2472.949951171875,7262
2021-04-06 10:08,2472.949951171875,2473.64990234375,2470.449951171875,2472.550048828125,6759
2021-04-06 10:09,2472.550048828125,2473.0,2472.0,2472.14990234375,4203
2021-04-06 10:10,2472.14990234375,2476.0,2472.0,2475.5,8343
2021-04-06 10:11,2475.449951171875,2476.449951171875,2473.449951171875,2474.199951171875,4541
2021-04-06 10:12,2474.199951171875,2475.25,2472.89990234375,2475.14990234375,4306
2021-04-06 10:13,2475.10009765625,2475.10009765625,2472.300048828125,2473.199951171875,5398
2021-04-06 10:14,2472.449951171875,2473.39990234375,2472.35009765625,2472.5,2916
2021-04-06 10:15,2472.5,2472.800048828125,2470.0,2470.449951171875,5437
2021-04-06 10:16,2470.0,2470.449951171875,2467.89990234375,2470.0,8047
2021-04-06 10:17,2471.10009765625,2471.10009765625,2468.60009765625,2469.0,7971
2021-04-06 10:18,2469.64990234375,2470.0,2467.35009765625,2469.050048828125,4358
2021-04-06 10:19,2469.050048828125,2471.949951171875,2468.75,2469.10009765625,4257
2021-04-06 10:20,2469.050048828125,2469.050048828125,2466.60009765625,2468.0,3230
