2020-06-04 09:15,1543.949951171875,1555.6500244140625,1541.6500244140625,1555.6500244140625
2020-06-04 09:16,1555.550048828125,1556.050048828125,1550.449951171875,1551.4000244140625
2020-06-04 09:17,1550.449951171875,1551.9000244140625,1550.0,1550.0
2020-06-04 09:18,1550.9000244140625,1554.0,1550.5,1552.0
2020-06-04 09:19,1551.949951171875,1554.550048828125,1551.1500244140625,1554.0
2020-06-04 09:20,1553.5999755859375,1554.3499755859375,1550.8499755859375,1551.050048828125
2020-06-04 09:21,1551.5,1553.449951171875,1550.699951171875,1551.0
2020-06-04 09:22,1551.0,1552.4000244140625,1549.3499755859375,1550.5
2020-06-04 09:23,1550.550048828125,1550.550048828125,1548.050048828125,1549.3499755859375
2020-06-04 09:24,1549.050048828125,1552.0,1549.0,1552.0
2020-06-04 09:25,1552.050048828125,1553.0,1551.3499755859375,1552.199951171875
2020-06-04 09:26,1552.199951171875,1553.0,1551.0,1551.4000244140625
2020-06-04 09:27,1551.4000244140625,1551.6500244140625,1550.25,1550.6500244140625
2020-06-04 09:28,1550.050048828125,1550.8499755859375,1549.550048828125,1549.550048828125
2020-06-04 09:29,1549.1500244140625,1550.300048828125,1548.3499755859375,1548.949951171875
2020-06-04 09:30,1548.9000244140625,1549.949951171875,1548.1500244140625,1548.75
2020-06-04 09:31,1548.75,1549.25,1547.8499755859375,1547.949951171875
2020-06-04 09:32,1547.550048828125,1548.6500244140625,1546.050048828125,1547.0
2020-06-04 09:33,1547.4000244140625,1548.0,1546.449951171875,1546.449951171875
2020-06-04 09:34,1546.3499755859375,1546.800048828125,1545.25,1545.5
2020-06-04 09:35,1545.3499755859375,1547.4000244140625,1545.0999755859375,1547.1500244140625
2020-06-04 09:36,1547.050048828125,1549.0999755859375,1546.550048828125,1547.800048828125
2020-06-04 09:37,1547.25,1548.25,1546.0,1546.0
2020-06-04 09:38,1546.0,1546.6500244140625,1544.199951171875,1544.25
2020-06-04 09:39,1544.25,1545.0,1544.0,1544.4000244140625
2020-06-04 09:40,1544.4000244140625,1545.8499755859375,1544.300048828125,1545.4000244140625
2020-06-04 09:41,1545.4000244140625,1545.75,1544.199951171875,1545.1500244140625
2020-06-04 09:42,1545.1500244140625,1545.949951171875,1544.6500244140625,1545.0999755859375
2020-06-04 09:43,1545.0,1547.5,1545.0,1547.4000244140625
2020-06-04 09:44,1547.5,1548.4000244140625,1546.800048828125,1547.0
2020-06-04 09:45,1547.0,1547.4000244140625,1545.050048828125,1545.5
2020-06-04 09:46,1545.3499755859375,1545.550048828125,1544.050048828125,1545.4000244140625
2020-06-04 09:47,1545.449951171875,1546.0999755859375,1544.550048828125,1546.0999755859375
2020-06-04 09:48,1545.9000244140625,1547.0,1545.199951171875,1545.699951171875
2020-06-04 09:49,1545.699951171875,1546.199951171875,1545.0999755859375,1546.199951171875
2020-06-04 09:50,1546.199951171875,1549.800048828125,1546.199951171875,1548.8499755859375
2020-06-04 09:51,1549.0,1549.5,1547.5,1547.699951171875
2020-06-04 09:52,1547.5,1548.800048828125,1547.1500244140625,1548.3499755859375
2020-06-04 09:53,1548.300048828125,1548.3499755859375,1547.050048828125,1548.1500244140625
2020-06-04 09:54,1548.1500244140625,1548.4000244140625,1547.4000244140625,1548.0
2020-06-04 09:55,1548.0,1550.0,1548.0,1548.949951171875
2020-06-04 09:56,1548.75,1548.75,1547.550048828125,1547.550048828125
2020-06-04 09:57,1547.800048828125,1549.0,1547.800048828125,1549.0
2020-06-04 09:58,1549.0,1549.050048828125,1548.1500244140625,1548.75
2020-06-04 09:59,1548.6500244140625,1549.050048828125,1548.5999755859375,1549.0
2020-06-04 10:00,1549.0,1549.0,1548.3499755859375,1548.3499755859375
2020-06-04 10:01,1548.4000244140625,1548.699951171875,1547.0,1548.199951171875
2020-06-04 10:02,1548.0,1548.050048828125,1547.050048828125,1547.5999755859375
2020-06-04 10:03,1547.6500244140625,1547.8499755859375,1547.199951171875,1547.3499755859375
2020-06-04 10:04,1547.449951171875,1548.300048828125,1545.800048828125,1548.300048828125
2020-06-04 10:05,1548.199951171875,1548.300048828125,1546.8499755859375,1547.550048828125
2020-06-04 10:06,1547.1500244140625,1548.0,1547.1500244140625,1547.800048828125
2020-06-04 10:07,1547.800048828125,1549.550048828125,1547.800048828125,1549.3499755859375
2020-06-04 10:08,1549.550048828125,1549.9000244140625,1549.5,1549.800048828125
2020-06-04 10:09,1549.800048828125,1549.800048828125,1549.5,1549.699951171875
2020-06-04 10:10,1549.6500244140625,1552.800048828125,1549.6500244140625,1552.300048828125
2020-06-04 10:11,1552.300048828125,1552.300048828125,1551.0,1551.4000244140625
2020-06-04 10:12,1551.4000244140625,1551.4000244140625,1550.300048828125,1550.550048828125
2020-06-04 10:13,1550.75,1550.949951171875,1550.5,1550.5999755859375
2020-06-04 10:14,1550.6500244140625,1552.25,1550.5,1552.25
2020-06-04 10:15,1552.449951171875,1553.9000244140625,1551.5999755859375,1553.0999755859375
2020-06-04 10:16,1553.300048828125,1555.0,1553.0999755859375,1554.550048828125
2020-06-04 10:17,1554.9000244140625,1556.0,1554.449951171875,1555.0
2020-06-04 10:18,1555.199951171875,1558.0,1555.0,1556.0
2020-06-04 10:19,1556.4000244140625,1559.75,1556.0,1559.699951171875
2020-06-04 10:20,1559.75,1560.0,1559.0,1560.0
2020-06-04 10:21,1559.8499755859375,1560.800048828125,1557.300048828125,1557.6500244140625
2020-06-04 10:22,1557.5999755859375,1559.5,1557.550048828125,1559.0
